belongs_to_collection,budget,popularity,production_countries,runtime,spoken_languages,vote_average,vote_count,year,cast_size,crew_size,is_english,is_non-popular_production,is_Animation,is_Comedy,is_Family,is_Adventure,is_Fantasy,is_Drama,is_Romance,is_Action,is_Crime,is_Thriller,is_History,is_Science Fiction,is_Mystery,is_Horror,is_War,is_Music,is_non-popular_director,is_Friday,is_Holiday
1,12000000.0,3.094893,27,117.0,3,5.8,32.0,1999.0,16,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6000000.0,4.4095900000000015,28,114.0,1,5.8,56.0,1997.0,12,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20000000.0,3.010088,28,121.0,1,6.6,49.0,1998.0,25,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75000000.0,7.116536999999999,76,99.0,2,5.0,151.0,1999.0,13,47,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,37000000.0,10.722672,28,110.0,2,5.1,227.0,1986.0,10,11,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,700000.0,8.407369000000001,28,94.0,2,6.9,129.0,1958.0,9,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,15000000.0,13.534589000000002,56,96.0,1,7.1,1038.0,1986.0,10,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,12000000.0,5.037671,28,88.0,1,5.3,46.0,1986.0,17,7,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,85000.0,15.526413,28,83.0,1,7.1,617.0,1974.0,17,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4700000.0,9.501011,28,101.0,1,5.8,142.0,1986.0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,600000.0,6.854576,28,95.0,1,3.9,96.0,1994.0,34,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,20000000.0,11.469751,30,130.0,2,7.2,739.0,1986.0,37,25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,18000000.0,7.471655,28,103.0,1,5.9,138.0,1986.0,17,8,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5000000.0,7.791212,13,97.0,1,6.3,512.0,1986.0,10,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13800000.0,11.613655,28,119.0,2,6.7,297.0,1986.0,49,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15000000.0,7.390012,28,130.0,2,6.5,270.0,1986.0,41,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,10000000.0,7.0649820000000005,28,95.0,1,5.7,425.0,1999.0,23,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,7300.0,0.137676,28,87.0,1,6.0,3.0,1998.0,15,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,150000.0,7.229586999999999,18,101.0,1,7.6,148.0,1960.0,16,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,90000000.0,9.112008,28,100.0,1,6.7,557.0,1999.0,14,75,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1,6000000.0,6.053045,28,95.0,2,5.5,52.0,1999.0,15,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35000000.0,8.355977000000001,28,112.0,4,6.3,247.0,1999.0,14,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,80000000.0,5.101392,28,131.0,1,5.9,198.0,1999.0,19,11,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,65000000.0,12.65102,28,94.0,2,5.1,81.0,1999.0,8,6,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3000000.0,7.434797,28,87.0,1,5.9,93.0,1999.0,14,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10000000.0,12.329066,28,89.0,1,7.4,1068.0,1999.0,31,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,6000000.0,3.227046,28,101.0,1,6.1,44.0,1999.0,11,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,40000000.0,7.473717999999999,28,123.0,1,6.1,479.0,1999.0,16,77,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,11500000.0,8.365761000000001,28,103.0,1,6.4,417.0,1989.0,14,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1,8000000.0,6.823445,28,100.0,1,5.0,107.0,1992.0,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,900000.0,8.357875,28,92.0,1,4.5,50.0,1993.0,11,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,10000000.0,7.873017999999999,28,137.0,2,6.2,89.0,1970.0,44,17,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,3000000.0,8.480501,28,107.0,2,5.5,79.0,1974.0,30,9,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,6000000.0,9.394776,28,114.0,2,5.8,69.0,1977.0,21,13,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,14000000.0,7.469056,28,159.0,1,7.1,230.0,1974.0,38,51,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,9000000.0,6.8422740000000015,28,119.0,1,6.6,272.0,1976.0,19,26,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,5800000.0,17.784978,28,112.0,1,7.5,958.0,1968.0,31,38,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,3000000.0,12.325947,28,95.0,1,6.2,370.0,1970.0,16,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1,1700000.0,11.644764,28,93.0,1,5.5,220.0,1973.0,17,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1700000.0,12.843375,28,88.0,1,6.1,243.0,1972.0,29,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,2500000.0,12.120267,28,98.0,1,6.3,270.0,1971.0,13,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,7000000.0,6.657792,28,123.0,1,5.6,76.0,1974.0,19,15,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1,14000000.0,3.514331,28,123.0,3,4.7,45.0,1979.0,16,12,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,80000000.0,7.634017,41,103.0,1,6.4,512.0,1999.0,21,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,25000000.0,9.208831,28,110.0,3,6.1,60.0,1999.0,12,7,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
1,10500000.0,8.181065,28,97.0,3,6.6,848.0,1999.0,20,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1350000.0,4.60786,18,105.0,1,7.5,1671.0,1998.0,27,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,38000000.0,5.784680000000002,28,106.0,1,6.0,58.0,1999.0,15,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,21000000.0,4.766591,28,104.0,1,5.1,79.0,1999.0,42,40,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,13000000.0,5.532019999999998,38,115.0,1,7.0,176.0,1988.0,18,22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,12000000.0,7.707344,28,97.0,2,3.3,75.0,1999.0,6,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,75000000.0,7.906035,28,105.0,1,5.1,141.0,1999.0,40,27,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,25000000.0,1.466461,28,87.0,1,5.0,23.0,1999.0,9,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4550000.0,7.630723,28,133.0,3,7.3,103.0,1956.0,11,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1,50000000.0,3.826503,28,92.0,1,4.1,37.0,1999.0,8,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,63000000.0,33.366332,41,136.0,1,7.9,9079.0,1999.0,36,71,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,16000000.0,12.069966,28,97.0,2,7.3,1768.0,1999.0,44,37,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,75000000.0,9.019881,28,90.0,1,5.1,46.0,1999.0,11,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,6000.0,5.283661,18,69.0,1,7.2,363.0,1998.0,15,10,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,6500000.0,8.344282000000002,28,98.0,1,7.0,198.0,1999.0,17,8,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,25000000.0,7.257678999999999,28,107.0,1,5.8,378.0,1999.0,23,9,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,10000000.0,10.222076,13,89.0,3,6.2,72.0,1992.0,20,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,10000000.0,3.380684,28,118.0,1,6.2,35.0,1999.0,19,13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,80000000.0,7.579444,28,108.0,1,6.4,179.0,1999.0,16,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2900000.0,8.842959,9,117.0,1,7.4,211.0,1997.0,12,46,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.0,1.3370959999999998,28,95.0,1,4.9,26.0,1999.0,6,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,15000000.0,11.446138,38,97.0,1,6.7,487.0,1999.0,17,57,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,66000000.0,10.62333,46,112.0,1,6.0,613.0,1999.0,21,105,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1,25000000.0,6.851628,28,92.0,1,6.1,183.0,1999.0,25,13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1,1453000.0,4.497049,28,111.0,2,7.4,81.0,1945.0,56,27,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3000000.0,4.947043,28,95.0,1,6.1,94.0,1984.0,17,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1,47000000.0,8.304775999999999,28,103.0,1,5.9,258.0,1990.0,25,9,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1,80000000.0,23.984065,28,124.0,2,6.6,2796.0,1999.0,26,19,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,786675.0,4.337545,13,85.0,1,7.4,69.0,1997.0,18,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1500000.0,1.666469,28,99.0,1,5.7,29.0,1998.0,39,46,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,115000000.0,15.649091,28,136.0,1,6.4,4526.0,1999.0,58,14,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,55000000.0,15.460102,46,143.0,1,6.9,1042.0,1978.0,92,19,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,54000000.0,10.301621,46,127.0,1,6.5,642.0,1980.0,50,60,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,39000000.0,9.614638,46,125.0,4,5.3,500.0,1983.0,10,16,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1,17000000.0,7.990678999999999,46,90.0,5,4.1,327.0,1987.0,18,18,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,355000.0,7.503125999999999,28,72.0,3,7.2,254.0,1931.0,26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,291000.0,8.091603,28,71.0,1,7.3,295.0,1931.0,27,28,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1200000.0,8.699428,46,100.0,1,7.4,703.0,1975.0,12,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,5000000.0,1.629796,28,80.0,1,6.0,12.0,1982.0,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2000000.0,5.609399,28,85.0,3,6.8,172.0,1953.0,95,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,42000000.0,9.874043,46,124.0,2,7.0,1309.0,1999.0,27,11,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,16000000.0,9.356587,28,100.0,1,6.8,381.0,1999.0,31,22,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
1,8000000.0,1.969282,2,126.0,1,7.0,17.0,1999.0,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1,33000000.0,13.984182,28,95.0,2,6.1,1034.0,1999.0,18,26,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,18000000.0,7.7258429999999985,37,131.0,6,7.2,101.0,1998.0,58,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1,150000000.0,12.453452,28,88.0,1,7.1,1715.0,1999.0,11,27,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,60000000.0,14.039654999999998,39,116.0,1,6.1,209.0,1999.0,16,23,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,14000000.0,3.873796,46,97.0,1,6.3,47.0,1999.0,6,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1530000.0,7.7653789999999985,11,81.0,3,7.2,672.0,1998.0,23,37,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,34200000.0,8.011869,28,93.0,2,6.2,898.0,1999.0,20,38,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,12500000.0,6.122739,10,80.0,1,7.7,408.0,1998.0,13,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,31000000.0,5.418428,28,103.0,2,6.2,445.0,1990.0,32,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,170000000.0,9.887602,28,106.0,1,5.1,1042.0,1999.0,29,12,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,11000000.0,18.344227,28,95.0,1,6.4,2358.0,1999.0,43,86,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,24000000.0,7.531667999999999,28,87.0,1,5.8,94.0,1999.0,18,9,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,60000.0,14.838385999999998,28,81.0,1,6.3,1090.0,1999.0,10,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,65000000.0,13.268484,46,159.0,1,7.1,1266.0,1999.0,18,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27000000.0,13.787107999999998,28,82.0,1,5.5,251.0,1999.0,17,38,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,6000000.0,4.414077,28,106.0,1,7.1,34.0,1999.0,11,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,30000000.0,22.089729,28,107.0,1,7.3,2431.0,1984.0,50,23,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,37000000.0,16.414239000000002,28,108.0,1,6.3,1131.0,1989.0,22,56,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10000000.0,6.396767,28,98.0,1,6.5,88.0,1999.0,19,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,80000000.0,8.967638,28,113.0,1,5.2,374.0,1999.0,21,108,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1,450000.0,2.493289,28,89.0,1,6.7,24.0,1999.0,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,60000000.0,7.493614999999999,41,105.0,1,5.6,616.0,1999.0,18,148,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,68000000.0,10.466306,28,121.0,1,5.7,255.0,1999.0,26,13,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,70000000.0,8.919469,28,116.0,1,5.8,472.0,1999.0,18,32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,12000000.0,11.110376,28,197.0,1,7.3,472.0,1960.0,117,44,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,2000000.0,9.551293,46,153.0,1,7.3,409.0,1962.0,11,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,11000000.0,14.003467,46,184.0,3,7.7,521.0,1975.0,17,14,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1884000.0,7.368927999999999,39,99.0,1,6.0,10.0,1988.0,34,15,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,25000000.0,8.236472000000001,28,94.0,3,5.6,311.0,1986.0,8,10,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,15000000.0,11.573562,28,154.0,1,7.7,345.0,1985.0,21,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2000000.0,0.910047,28,111.0,1,2.0,2.0,1986.0,15,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24500000.0,11.241995,28,126.0,4,7.1,295.0,1986.0,11,15,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,25000000.0,7.409178999999999,28,94.0,1,6.7,389.0,1986.0,17,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,13000000.0,3.960622,48,94.0,2,5.7,67.0,1999.0,15,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70000000.0,15.441459,28,86.0,1,7.6,1470.0,1999.0,29,45,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,40000000.0,18.449169,28,107.0,3,7.7,3223.0,1999.0,51,89,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,48000000.0,10.961226,28,113.0,1,6.7,349.0,1999.0,13,16,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1,25000000.0,6.570917999999999,28,100.0,2,6.2,115.0,1999.0,14,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,6500000.0,6.074832,28,95.0,1,6.7,102.0,1999.0,24,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,6400000.0,7.506958,49,86.0,1,4.7,31.0,1995.0,7,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,350000.0,4.817514,28,86.0,1,6.3,56.0,1963.0,7,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,200000.0,4.392322,28,80.0,1,6.9,67.0,1961.0,9,19,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6800000.0,10.235373,28,107.0,1,6.1,170.0,1978.0,15,11,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
1,3500000.0,13.063203,28,88.0,1,7.1,1104.0,1980.0,23,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22000000.0,7.145784,85,105.0,2,5.3,154.0,1997.0,21,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,15000000.0,7.747432000000001,28,98.0,1,7.1,412.0,1983.0,24,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,18000000.0,9.562292,28,104.0,1,6.9,1022.0,1988.0,15,11,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,45000000.0,8.708306,28,141.0,1,6.3,377.0,1993.0,12,34,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,13000000.0,8.345784,28,96.0,2,5.3,94.0,1999.0,17,29,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,45000000.0,7.805144999999999,28,82.0,1,4.2,138.0,1999.0,12,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,7000000.0,1.615319,28,97.0,3,6.3,18.0,1999.0,10,5,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,160000000.0,10.308026,28,102.0,2,6.4,524.0,1999.0,19,17,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,75000000.0,14.705865,28,109.0,1,5.5,263.0,1999.0,36,48,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,70000000.0,3.062626,28,101.0,1,5.3,30.0,1999.0,9,14,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,7000000.0,3.10924,28,96.0,1,5.6,30.0,1999.0,12,5,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,29000000.0,9.304144,28,103.0,3,6.0,248.0,1999.0,15,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,12000000.0,5.8756059999999986,28,99.0,1,6.5,334.0,1999.0,12,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1,6000000.0,12.019262,28,101.0,2,6.2,54.0,1984.0,21,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1,15000000.0,20.726578,28,122.0,1,7.9,3438.0,1999.0,40,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1200000.0,2.359569,28,88.0,1,8.7,47.0,1984.0,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,65000000.0,6.229424,39,93.0,1,6.1,359.0,1999.0,51,9,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,17500000.0,11.157288,37,156.0,2,5.3,147.0,1979.0,12,16,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,560000.0,5.719266,18,88.0,1,7.3,172.0,1964.0,14,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1200000.0,2.017413,28,113.0,1,7.5,33.0,1978.0,19,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9000000.0,7.472509,28,106.0,1,6.9,279.0,1985.0,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2000000.0,8.476681,28,109.0,1,7.2,441.0,1972.0,22,31,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,11000000.0,8.800455,46,140.0,1,7.1,241.0,1981.0,16,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,28000000.0,13.856198999999998,39,87.0,1,6.1,117.0,1994.0,16,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5000000.0,6.335814,18,111.0,1,6.5,69.0,1975.0,15,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,70000000.0,10.876463,38,105.0,1,6.2,282.0,1999.0,8,7,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1,2600000.0,4.004968,28,104.0,1,5.9,9.0,1999.0,11,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8000000.0,4.606395,28,91.0,1,5.8,62.0,1999.0,12,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,28000000.0,4.512767,38,119.0,1,6.0,71.0,1999.0,27,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,75000000.0,12.287636,28,114.0,2,6.6,709.0,1999.0,17,18,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1700000.0,2.939685,28,98.0,1,5.5,39.0,1999.0,9,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,15000000.0,13.412785,28,122.0,1,5.4,91.0,1993.0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1,7000000.0,8.120652,28,113.0,1,6.2,58.0,1988.0,13,12,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,300000.0,6.609336,28,89.0,1,6.5,166.0,1979.0,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,5000000.0,6.370495,28,113.0,1,6.0,128.0,1983.0,21,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
1,64000000.0,4.140398,28,133.0,1,5.3,63.0,1999.0,24,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2000000.0,6.536006,28,118.0,1,7.2,360.0,1999.0,24,26,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10000000.0,7.807741,28,89.0,2,6.6,110.0,1999.0,14,31,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
1,6200000.0,6.505209,28,98.0,2,6.4,340.0,1983.0,8,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
